osm_id,code,fclass,population,name,objectid2,province,district,tehsil,lat,lng
9559398829,1003,village,0,فضل آباد,264,KHYBER PAKHTUNKHWA,NOWSHEHRA_,NOWSHERA,34.0395,72.1189
9559398838,1003,village,0,راج محمد کلے,264,KHYBER PAKHTUNKHWA,NOWSHEHRA_,NOWSHERA,34.0419,72.1204
9559398839,1003,village,0,اسلام آباد کورونہ,264,KHYBER PAKHTUNKHWA,NOWSHEHRA_,NOWSHERA,34.0436,72.1065
9559398926,1003,village,0,کوچہ ڈھیری,264,KHYBER PAKHTUNKHWA,NOWSHEHRA_,NOWSHERA,34.053,72.0615
9559407761,1003,village,0,یوسفی,275,KHYBER PAKHTUNKHWA,SWABI,TOPI,34.0298,72.5329
9559407816,1003,village,0,ڈھوک منارہ,274,KHYBER PAKHTUNKHWA,SWABI,SWABI,34.022,72.5271
9559407854,1003,village,0,گاڑ منارہ,274,KHYBER PAKHTUNKHWA,SWABI,SWABI,34.0249,72.5132
9559407942,1003,village,0,موسى‎‎ بانڈۃ,274,KHYBER PAKHTUNKHWA,SWABI,SWABI,34.0337,72.4822
9559408113,1003,village,0,ہنڈ,272,KHYBER PAKHTUNKHWA,SWABI,LAHOR,34.0161,72.4315
9559482211,1003,village,0,سیاب,243,KHYBER PAKHTUNKHWA,KOHAT,KOHAT,33.4659,71.6015
9559488932,1003,village,0,بابری بانڈہ,243,KHYBER PAKHTUNKHWA,KOHAT,KOHAT,33.5358,71.5636
9559489033,1003,village,0,غلام بانڈہ,243,KHYBER PAKHTUNKHWA,KOHAT,KOHAT,33.549,71.5328
9559489096,1003,village,0,بھورا گڑھی,243,KHYBER PAKHTUNKHWA,KOHAT,KOHAT,33.499,71.5385
9559489137,1003,village,0,حاجي اباد,243,KHYBER PAKHTUNKHWA,KOHAT,KOHAT,33.4982,71.5519
9559489363,1003,village,0,خیرماتو,243,KHYBER PAKHTUNKHWA,KOHAT,KOHAT,33.5146,71.5134
9559489443,1003,village,0,ڈھیری بانڈہ,243,KHYBER PAKHTUNKHWA,KOHAT,KOHAT,33.501,71.4943
9559489480,1003,village,0,,243,KHYBER PAKHTUNKHWA,KOHAT,KOHAT,33.496,71.4945
9559489493,1003,village,0,جدید بانڈہ,243,KHYBER PAKHTUNKHWA,KOHAT,KOHAT,33.4888,71.4943
9559489616,1003,village,0,شادی خیل,243,KHYBER PAKHTUNKHWA,KOHAT,KOHAT,33.4401,71.5245
9559497195,1003,village,0,غورزئی پایان,243,KHYBER PAKHTUNKHWA,KOHAT,KOHAT,33.5013,71.729
9559497304,1003,village,0,تولنج قدیم,243,KHYBER PAKHTUNKHWA,KOHAT,KOHAT,33.5474,71.7224
9559497305,1003,village,0,تولنج جدید,243,KHYBER PAKHTUNKHWA,KOHAT,KOHAT,33.5569,71.7298
9559497537,1003,village,0,خیرآباد,243,KHYBER PAKHTUNKHWA,KOHAT,KOHAT,33.5331,71.7052
9559497538,1003,village,0,عید گاہ گاوں,243,KHYBER PAKHTUNKHWA,KOHAT,KOHAT,33.5076,71.7224
9559502295,1003,village,0,غازی آباد,243,KHYBER PAKHTUNKHWA,KOHAT,KOHAT,33.5159,71.6036
9559502394,1003,village,0,گنڈیالی پایاں,243,KHYBER PAKHTUNKHWA,KOHAT,KOHAT,33.5247,71.6235
9559502442,1003,village,0,بازید خیل,243,KHYBER PAKHTUNKHWA,KOHAT,KOHAT,33.6085,71.5825
9559894027,1003,village,0,بوستی خیل,159,FATA,FR KOHAT,FR KOHAT,33.6537,71.4598
9559894028,1003,village,0,ملان,159,FATA,FR KOHAT,FR KOHAT,33.6788,71.5455
9559894029,1003,village,0,بازی خیل,159,FATA,FR KOHAT,FR KOHAT,33.6943,71.4961
9559894077,1003,village,0,اٹاری وال,159,FATA,FR KOHAT,FR KOHAT,33.7267,71.5164
9559894222,1003,village,0,شیر کوٹ,243,KHYBER PAKHTUNKHWA,KOHAT,KOHAT,33.6004,71.2823
9559894302,1003,village,0,استرزئی پایاں,243,KHYBER PAKHTUNKHWA,KOHAT,KOHAT,33.6044,71.2476
9559908263,1003,village,0,آدم زئی,264,KHYBER PAKHTUNKHWA,NOWSHEHRA_,NOWSHERA,33.9865,72.1595
9559936327,1003,village,0,داورداد,288,PUNJAB,ATTOCK,ATTOCK,33.7277,72.5284
9559936328,1003,village,0,Dhoke Malyar,288,PUNJAB,ATTOCK,ATTOCK,33.7222,72.5357
9559936329,1003,village,0,Sanjwal,288,PUNJAB,ATTOCK,ATTOCK,33.7608,72.433
9559936330,1003,village,0,Bura,288,PUNJAB,ATTOCK,ATTOCK,33.7703,72.4196
9559965341,1003,village,0,ماما خیل,264,KHYBER PAKHTUNKHWA,NOWSHEHRA_,NOWSHERA,33.7858,72.1298
9559965342,1003,village,0,Gharib Pura,264,KHYBER PAKHTUNKHWA,NOWSHEHRA_,NOWSHERA,33.7763,72.195
9559965343,1003,village,0,ڈھیری کوٹ,288,PUNJAB,ATTOCK,ATTOCK,33.7237,72.3
9559965344,1003,village,0,ہمک,288,PUNJAB,ATTOCK,ATTOCK,33.6956,72.4845
9559965345,1003,village,0,Dhoke Sawain,288,PUNJAB,ATTOCK,ATTOCK,33.7171,72.4112
9559965346,1003,village,0,ڈھوک جوندہ,288,PUNJAB,ATTOCK,ATTOCK,33.7004,72.3753
9559965347,1003,village,0,Dheri Lagal,288,PUNJAB,ATTOCK,ATTOCK,33.7018,72.3311
9560050299,1002,town,0,جام نواز علی,482,SINDH,SANGHAR,JAM NAWAZ ALI,25.7853,68.8578
9560050300,1004,hamlet,0,Berwari,482,SINDH,SANGHAR,JAM NAWAZ ALI,25.8102,68.9024
9560050301,1003,village,0,نوں آباد,482,SINDH,SANGHAR,JAM NAWAZ ALI,25.8137,68.9438
9560050302,1003,village,0,Basi,484,SINDH,SANGHAR,SANGHAR,25.8256,69.0309
9560050303,1003,village,0,Haji Ahmed Khan Narejo,484,SINDH,SANGHAR,SANGHAR,25.8371,69.0518
9561152311,1003,village,0,مفتی آباد,226,KHYBER PAKHTUNKHWA,CHARSADDA,CHARSADDA,34.1863,71.8086
9561802764,1003,village,0,شیرہ غنڈ,273,KHYBER PAKHTUNKHWA,SWABI,RAZAR,34.2306,72.3129
9564576609,1003,village,0,اضاخيل پایاں,264,KHYBER PAKHTUNKHWA,NOWSHEHRA_,NOWSHERA,33.9902,71.8812
9565195552,1003,village,0,,68,BALOCHISTAN,KECH,Mand,26.0982,61.9584
9566588600,1003,village,0,مھو ڈھیری,262,KHYBER PAKHTUNKHWA,MARDAN,MARDAN,34.1424,71.9976
9566588601,1003,village,0,شوتل بانڈہ,262,KHYBER PAKHTUNKHWA,MARDAN,MARDAN,34.1547,71.9807
9566714728,1003,village,0,منی خیلہ,226,KHYBER PAKHTUNKHWA,CHARSADDA,CHARSADDA,34.1696,71.8995
9566725750,1003,village,0,خولی,226,KHYBER PAKHTUNKHWA,CHARSADDA,CHARSADDA,34.1588,71.9025
9566725752,1003,village,0,شکاری,226,KHYBER PAKHTUNKHWA,CHARSADDA,CHARSADDA,34.1452,71.8807
9566800524,1003,village,0,چترال کلے,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.267,71.9117
9566800525,1003,village,0,چوا,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.2792,71.9077
9566800563,1003,village,0,شہاب الدین کلے,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.2531,71.8897
9566821623,1003,village,0,حاجی شہباز کلے,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.2569,71.8935
9566821641,1003,village,0,حاجی بازوان کلے,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.2609,71.894
9566821649,1003,village,0,سادات خان بابا کلے,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.2661,71.8915
9566821682,1003,village,0,شاہ نور پل,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.2662,71.8995
9566821762,1003,village,0,حاجی صحبت خان سرائے,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.2471,71.8872
9566821794,1003,village,0,سردار کلے,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.2417,71.8975
9566821851,1003,village,0,شیخانو کلے,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.2736,71.8516
9566821852,1003,village,0,میاں قلعہ,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.2713,71.8354
9566821859,1003,village,0,مہتر غونڈی,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.2628,71.8466
9566821860,1003,village,0,ڈھنڈاوُ,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.2987,71.8457
9566821861,1003,village,0,گارو شاہ,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.2847,71.8547
9566821923,1003,village,0,احمدآباد کلے,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.3182,71.8509
9566821946,1003,village,0,جمعہ خان کلے,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.3122,71.8537
9566821955,1003,village,0,یخکوھی,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.3201,71.8605
9566852943,1003,village,0,ناقر سید خان بانڈہ,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.3331,71.858
9566852947,1003,village,0,نورآباد,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.3375,71.869
9566852951,1003,village,0,ساسوبی,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.3424,71.8672
9566852954,1003,village,0,شیر حسن کلے,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.3544,71.8582
9566852975,1003,village,0,گل ذادہ کلے,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.3597,71.8581
9566852994,1003,village,0,ہاشم کلے,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.36,71.8515
9566853008,1003,village,0,صحبت خان کلے,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.3695,71.8541
9566853149,1003,village,0,میراخان کلے,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.3645,71.859
9566853166,1003,village,0,شریف ملک کلے,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.3637,71.8534
9566853190,1003,village,0,پیر کلے,256,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANIZAI,34.3714,71.8321
9566853220,1003,village,0,امیر گلان کلے,256,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANIZAI,34.3741,71.8343
9566853241,1003,village,0,قطب گڑھ,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.3746,71.8815
9566853273,1003,village,0,نادر شیر خان کلے,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.3807,71.8763
9566853444,1003,village,0,ہشتنگرو کلے,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.387,71.8788
9570194969,1003,village,200,Basti Ameer Shah,374,PUNJAB,MUZAFFARGARH,KOT ADDU,30.5295,70.9967
9570413117,1003,village,0,,374,PUNJAB,MUZAFFARGARH,KOT ADDU,30.3639,71.2389
9578402645,1003,village,0,دراجکے,327,PUNJAB,GUJRANWALA,KAMOKE,31.8958,74.2026
9578402659,1003,village,0,احمد پور ورکاں,327,PUNJAB,GUJRANWALA,KAMOKE,31.8877,74.1883
9578402684,1003,village,0,بیداد پور,412,PUNJAB,SHEIKHUPURA,MURIDKE,31.8475,74.1688
9578402685,1003,village,0,سدھوان,412,PUNJAB,SHEIKHUPURA,MURIDKE,31.8406,74.1669
9578402686,1003,village,0,کھدوکے,412,PUNJAB,SHEIKHUPURA,MURIDKE,31.8293,74.1713
9578402687,1003,village,0,کوٹھیالا ورکاں,412,PUNJAB,SHEIKHUPURA,MURIDKE,31.8183,74.1664
9578402747,1003,village,0,دلواڑیاں,412,PUNJAB,SHEIKHUPURA,MURIDKE,31.8142,74.1386
9581673361,1003,village,0,واہلہ,414,PUNJAB,SHEIKHUPURA,SHEIKHUPURA,31.7515,74.0247
9581673367,1003,village,0,ٹبی والاکھوہ,414,PUNJAB,SHEIKHUPURA,SHEIKHUPURA,31.7555,73.9994
9581673368,1003,village,0,ڈیرہ بوہڑ والا,414,PUNJAB,SHEIKHUPURA,SHEIKHUPURA,31.7662,73.9806
9581738869,1003,village,0,سادھوکے,328,PUNJAB,GUJRANWALA,NOWSHERA VIRKHAN,31.8744,73.8954
9581738870,1003,village,0,کڑیال,328,PUNJAB,GUJRANWALA,NOWSHERA VIRKHAN,31.8756,73.9165
9581738945,1003,village,0,رندھیر,328,PUNJAB,GUJRANWALA,NOWSHERA VIRKHAN,31.8889,73.9179
9581738946,1003,village,0,مسندہ,328,PUNJAB,GUJRANWALA,NOWSHERA VIRKHAN,31.887,73.8888
9581738947,1003,village,0,کھٹیالی,328,PUNJAB,GUJRANWALA,NOWSHERA VIRKHAN,31.8993,73.8877
9581738963,1003,village,0,بڈھا کھوں,328,PUNJAB,GUJRANWALA,NOWSHERA VIRKHAN,31.9025,73.9038
9581738975,1003,village,0,لوہیانوالہ,328,PUNJAB,GUJRANWALA,NOWSHERA VIRKHAN,31.9064,73.8896
9581738980,1003,village,0,ٹھٹہ مانک,328,PUNJAB,GUJRANWALA,NOWSHERA VIRKHAN,31.9145,73.8861
9581739035,1003,village,0,چھنی ورکاں,328,PUNJAB,GUJRANWALA,NOWSHERA VIRKHAN,31.9203,73.877
9581739049,1003,village,0,ترکھان والا,328,PUNJAB,GUJRANWALA,NOWSHERA VIRKHAN,31.9081,73.9171
9581739050,1003,village,0,باغاں والا,328,PUNJAB,GUJRANWALA,NOWSHERA VIRKHAN,31.906,73.9324
9581739064,1003,village,0,کھارا,328,PUNJAB,GUJRANWALA,NOWSHERA VIRKHAN,31.9183,73.9422
9581739093,1003,village,0,Aiya,328,PUNJAB,GUJRANWALA,NOWSHERA VIRKHAN,31.929,73.9516
9581739094,1003,village,0,لیل ورکاں,328,PUNJAB,GUJRANWALA,NOWSHERA VIRKHAN,31.9159,73.9665
9581739135,1003,village,0,Wadhawan,328,PUNJAB,GUJRANWALA,NOWSHERA VIRKHAN,31.9461,73.956
9581775046,1003,village,0,Ratta Gujran,412,PUNJAB,SHEIKHUPURA,MURIDKE,31.871,74.5259
9581775047,1003,village,0,Jarian Wala,412,PUNJAB,SHEIKHUPURA,MURIDKE,31.8484,74.5214
9581775048,1003,village,0,Jandiala Kalsan,412,PUNJAB,SHEIKHUPURA,MURIDKE,31.8502,74.5152
9582838715,1001,city,68200,بٹ خیلہ,257,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SWAT RANIZAI,34.6134,71.9677
9584054857,1003,village,0,بوریانوالہ,333,PUNJAB,HAFIZABAD,HAFIZABAD,31.9913,73.7578
9584054859,1003,village,0,گھنیاں خورد,333,PUNJAB,HAFIZABAD,HAFIZABAD,32.011,73.75
9584054870,1003,village,0,گھنیاں کلاں,333,PUNJAB,HAFIZABAD,HAFIZABAD,32.0191,73.7611
9584054871,1003,village,0,حميد پورہ,333,PUNJAB,HAFIZABAD,HAFIZABAD,32.0304,73.7611
9584054876,1003,village,0,ٹھٹھہ گوندل,333,PUNJAB,HAFIZABAD,HAFIZABAD,32.0198,73.7297
9584054885,1003,village,0,مانگٹ اُونچا,333,PUNJAB,HAFIZABAD,HAFIZABAD,32.0338,73.7331
9584591793,1003,village,0,Dhoke Amral,332,PUNJAB,GUJRAT,SARAI ALAMGIR,32.7854,73.6433
9584591794,1003,village,0,Dhori,332,PUNJAB,GUJRAT,SARAI ALAMGIR,32.7975,73.6353
9584591795,1003,village,0,کھوہار,332,PUNJAB,GUJRAT,SARAI ALAMGIR,32.8064,73.6429
9584591796,1003,village,0,بھلوال غربی,332,PUNJAB,GUJRAT,SARAI ALAMGIR,32.8314,73.6576
9584591797,1003,village,0,Gurah Jattan,332,PUNJAB,GUJRAT,SARAI ALAMGIR,32.8387,73.6628
9584591798,1003,village,0,Chak Sikander,332,PUNJAB,GUJRAT,SARAI ALAMGIR,32.8441,73.664
9584591799,1003,village,0,Kharka,332,PUNJAB,GUJRAT,SARAI ALAMGIR,32.8464,73.6697
9584591800,1003,village,0,Khadariala,332,PUNJAB,GUJRAT,SARAI ALAMGIR,32.8503,73.6731
9584591801,1003,village,0,Narwal,332,PUNJAB,GUJRAT,SARAI ALAMGIR,32.8577,73.6778
9584591802,1003,village,0,بھوانج,332,PUNJAB,GUJRAT,SARAI ALAMGIR,32.8475,73.6921
9584591803,1003,village,0,سرڈھوک,332,PUNJAB,GUJRAT,SARAI ALAMGIR,32.8291,73.7242
9586614728,1003,village,0,Dhoke Pari,289,PUNJAB,ATTOCK,FATEH JANG,33.5881,72.7717
9586614729,1003,village,0,کنیال,289,PUNJAB,ATTOCK,FATEH JANG,33.554,72.7513
9586614730,1003,village,0,Laddan Shah,289,PUNJAB,ATTOCK,FATEH JANG,33.5629,72.7502
9586614731,1003,village,0,تھاتھی گجراں,289,PUNJAB,ATTOCK,FATEH JANG,33.5457,72.7096
9586614732,1003,village,0,ڈھوکڑی,289,PUNJAB,ATTOCK,FATEH JANG,33.5478,72.666
9586614733,1003,village,1104,سوک,289,PUNJAB,ATTOCK,FATEH JANG,33.5075,72.6791
9586614734,1003,village,1968,ماجھیا,289,PUNJAB,ATTOCK,FATEH JANG,33.4927,72.6578
9586614735,1003,village,0,رتوال,289,PUNJAB,ATTOCK,FATEH JANG,33.4937,72.7161
9586707087,1003,village,1285,ہستال,289,PUNJAB,ATTOCK,FATEH JANG,33.5182,72.6282
9586736619,1003,village,2533,ڈھوک سیداں,289,PUNJAB,ATTOCK,FATEH JANG,33.5271,72.6451
9586736644,1003,village,4468,تاجہ بارا,289,PUNJAB,ATTOCK,FATEH JANG,33.4969,72.6301
9586736680,1003,village,505,Dhoke Rai Neka,289,PUNJAB,ATTOCK,FATEH JANG,33.507,72.6046
9586736699,1003,village,3454,کھرالہ کلاں,289,PUNJAB,ATTOCK,FATEH JANG,33.5502,72.5944
9586736700,1003,village,1950,کھرالہ خورد,289,PUNJAB,ATTOCK,FATEH JANG,33.5397,72.5868
9586736701,1003,village,2639,برج,289,PUNJAB,ATTOCK,FATEH JANG,33.5299,72.579
9586736702,1003,village,0,ڈھوک بہادر,289,PUNJAB,ATTOCK,FATEH JANG,33.5211,72.5853
9586736703,1003,village,0,بھال سیداں,289,PUNJAB,ATTOCK,FATEH JANG,33.5689,72.5784
9586736736,1003,village,7733,سدکال,289,PUNJAB,ATTOCK,FATEH JANG,33.5771,72.6294
9586736760,1003,village,0,Aji Wala,289,PUNJAB,ATTOCK,FATEH JANG,33.5979,72.6017
9586736810,1003,village,0,اچھرال,289,PUNJAB,ATTOCK,FATEH JANG,33.5237,72.4687
9586736855,1003,village,0,جٹاں دی ڈھوک,289,PUNJAB,ATTOCK,FATEH JANG,33.5036,72.4946
9586736917,1003,village,4300,پاگھ,289,PUNJAB,ATTOCK,FATEH JANG,33.4522,72.5084
9586736918,1004,hamlet,0,Dhoke Babka,289,PUNJAB,ATTOCK,FATEH JANG,33.4402,72.5102
9586736919,1003,village,0,بجال,289,PUNJAB,ATTOCK,FATEH JANG,33.4391,72.4653
9586736920,1003,village,0,Dulhal,289,PUNJAB,ATTOCK,FATEH JANG,33.4187,72.5244
9586736921,1003,village,0,ڈھوک اخلاصی,289,PUNJAB,ATTOCK,FATEH JANG,33.4119,72.5102
9586736941,1003,village,0,ڈھوک میکی,289,PUNJAB,ATTOCK,FATEH JANG,33.4159,72.5624
9586736981,1003,village,0,ڈھوک نور ممد,289,PUNJAB,ATTOCK,FATEH JANG,33.4181,72.5787
9586737156,1003,village,1307,ابوال,292,PUNJAB,ATTOCK,JAND,33.4394,72.3736
9586751261,1003,village,1164,پنڈ فضل خان,290,PUNJAB,ATTOCK,HASSANABDAL,33.7228,72.5774
9586761148,1003,village,0,سقااباد,288,PUNJAB,ATTOCK,ATTOCK,33.7327,72.5506
9589325371,1003,village,0,,19,BALOCHISTAN,AWARAN,Awaran,26.4804,65.192
9592950494,1003,village,0,جلپانا,409,PUNJAB,SARGODHA,SHAHPUR,32.2601,72.5214
9592950495,1003,village,0,چک مظفر آباد,409,PUNJAB,SARGODHA,SHAHPUR,32.2766,72.4945
9592950512,1003,village,0,بکھر بار,409,PUNJAB,SARGODHA,SHAHPUR,32.3106,72.4932
9592950513,1003,village,0,اڈا باقرہ,409,PUNJAB,SARGODHA,SHAHPUR,32.2998,72.5133
9592950514,1003,village,0,کدھانواله,409,PUNJAB,SARGODHA,SHAHPUR,32.3085,72.539
9592981228,1003,village,0,کوٹ بھائیخان,409,PUNJAB,SARGODHA,SHAHPUR,32.3411,72.5794
9592981294,1003,village,0,کوٹ عباس,409,PUNJAB,SARGODHA,SHAHPUR,32.3457,72.6018
9592981295,1003,village,0,سیدل بنگلہ,409,PUNJAB,SARGODHA,SHAHPUR,32.3584,72.5927
9592981459,1003,village,0,میگھہ کدھی,351,PUNJAB,KHUSHAB,KHUSHAB,32.3863,72.5671
9592981460,1003,village,0,کدلتھی,351,PUNJAB,KHUSHAB,KHUSHAB,32.3713,72.5849
9592981461,1003,village,0,با نسى,351,PUNJAB,KHUSHAB,KHUSHAB,32.4241,72.5665
9592981462,1003,village,0,خورشید,409,PUNJAB,SARGODHA,SHAHPUR,32.3754,72.6492
9592981475,1003,village,0,کوٹ کمبوہ,409,PUNJAB,SARGODHA,SHAHPUR,32.3538,72.6609
9592981493,1003,village,0,کو ٹلی اعوا ن,409,PUNJAB,SARGODHA,SHAHPUR,32.3624,72.6768
9592981494,1003,village,0,روال,409,PUNJAB,SARGODHA,SHAHPUR,32.3605,72.689
9592981495,1003,village,0,بسرا,409,PUNJAB,SARGODHA,SHAHPUR,32.3664,72.6981
9592981524,1003,village,0,نکہ کہوٹ,405,PUNJAB,SARGODHA,BHALWAL,32.3851,72.7071
9592981525,1003,village,0,ڈھکواں,405,PUNJAB,SARGODHA,BHALWAL,32.3659,72.7238
9592981545,1003,village,0,ولیج ناتھیں بھلوال,405,PUNJAB,SARGODHA,BHALWAL,32.3792,72.7316
9592981602,1003,village,0,حیات پور,409,PUNJAB,SARGODHA,SHAHPUR,32.2966,72.6347
9592981603,1003,village,0,جگھیاں,409,PUNJAB,SARGODHA,SHAHPUR,32.284,72.6493
9592981617,1003,village,0,سلطان پور,409,PUNJAB,SARGODHA,SHAHPUR,32.2714,72.6456
9592981618,1003,village,0,کوٹ خدابخش,409,PUNJAB,SARGODHA,SHAHPUR,32.2622,72.6425
9592981619,1003,village,0,بونگہ منہاس,409,PUNJAB,SARGODHA,SHAHPUR,32.2855,72.6886
9592981620,1003,village,0,اوتیاں,409,PUNJAB,SARGODHA,SHAHPUR,32.2884,72.7047
9592981621,1003,village,0,مانکےوالا,409,PUNJAB,SARGODHA,SHAHPUR,32.2974,72.6637
9592981646,1003,village,0,خواجہ آباد,409,PUNJAB,SARGODHA,SHAHPUR,32.3129,72.7076
9592981656,1003,village,0,جرا سکیسر,409,PUNJAB,SARGODHA,SHAHPUR,32.3148,72.7185
9592981666,1003,village,0,رتا پنڈ,405,PUNJAB,SARGODHA,BHALWAL,32.3041,72.73
9592981676,1003,village,0,سكيسر,405,PUNJAB,SARGODHA,BHALWAL,32.2685,72.7479
9592981694,1003,village,0,نواب پور منہاس,408,PUNJAB,SARGODHA,SARGODHA,32.2461,72.7142
9593032101,1004,hamlet,0,Paniar,330,PUNJAB,GUJRAT,GUJRAT,32.6272,74.2851
9593032108,1003,village,0,شکر کوٹ,330,PUNJAB,GUJRAT,GUJRAT,32.655,74.4007
9593032109,1003,village,0,Chobara,330,PUNJAB,GUJRAT,GUJRAT,32.6633,74.4067
9666732912,1003,village,0,نوی کلے,226,KHYBER PAKHTUNKHWA,CHARSADDA,CHARSADDA,34.2396,71.746
9666732913,1003,village,0,سکرو ڈھیری,226,KHYBER PAKHTUNKHWA,CHARSADDA,CHARSADDA,34.2575,71.7756
9666732914,1003,village,0,انوار کلے,226,KHYBER PAKHTUNKHWA,CHARSADDA,CHARSADDA,34.2478,71.7836
9666749168,1003,village,0,توحیدآباد,264,KHYBER PAKHTUNKHWA,NOWSHEHRA_,NOWSHERA,34.0929,71.9446
9666749169,1003,village,0,اطلس آباد,264,KHYBER PAKHTUNKHWA,NOWSHEHRA_,NOWSHERA,34.0951,71.9471
9666749734,1003,village,0,ترین آباد,264,KHYBER PAKHTUNKHWA,NOWSHEHRA_,NOWSHERA,34.0775,71.8966
9673769595,1003,village,0,بڈھنکے,412,PUNJAB,SHEIKHUPURA,MURIDKE,31.8312,74.2328
9673769614,1003,village,0,قلعہ بھٹیاں والا,412,PUNJAB,SHEIKHUPURA,MURIDKE,31.8184,74.2239
9673782635,1003,village,0,فتح پور,412,PUNJAB,SHEIKHUPURA,MURIDKE,31.8252,74.2064
9673782636,1003,village,0,ڈاھر,412,PUNJAB,SHEIKHUPURA,MURIDKE,31.8495,74.2176
9673802333,1003,village,0,بھائیاں والا خورد,412,PUNJAB,SHEIKHUPURA,MURIDKE,31.7943,74.2292
9673802334,1003,village,0,آمیاں,412,PUNJAB,SHEIKHUPURA,MURIDKE,31.7897,74.2066
9673802340,1003,village,0,چک 30,412,PUNJAB,SHEIKHUPURA,MURIDKE,31.7833,74.202
9673802345,1003,village,0,موھیاں والا,412,PUNJAB,SHEIKHUPURA,MURIDKE,31.7699,74.1869
9673802346,1003,village,0,کوٹ حنیف,412,PUNJAB,SHEIKHUPURA,MURIDKE,31.8072,74.2093
9673802347,1003,village,0,ننگل ساھداں,412,PUNJAB,SHEIKHUPURA,MURIDKE,31.8367,74.2639
9692228534,1003,village,0,,0,,,,28.7678,61.6696
9701356539,1050,locality,0,Toor Pat,27,BALOCHISTAN,CHAGAI,Naukandi,29.3884,62.3327
9701613465,1003,village,0,چک 241 گ ب بہرام,419,PUNJAB,TOBA TEK SINGH,GOJRA,31.0536,72.7763
9701911247,1003,village,0,نگرے,382,PUNJAB,NAROWAL,ZAFARWAL,32.3159,74.9105
9701911248,1003,village,0,لدھڑ,382,PUNJAB,NAROWAL,ZAFARWAL,32.3133,74.9029
9701911249,1003,village,0,پنڈوری,382,PUNJAB,NAROWAL,ZAFARWAL,32.3118,74.8988
9701911250,1003,village,0,بھگوتی پور,382,PUNJAB,NAROWAL,ZAFARWAL,32.3099,74.9105
9701911257,1003,village,0,رومال,382,PUNJAB,NAROWAL,ZAFARWAL,32.2907,74.9408
9701911258,1003,village,0,ترگا رومال,382,PUNJAB,NAROWAL,ZAFARWAL,32.2943,74.9422
9701917325,1001,city,39251,ظفروال,382,PUNJAB,NAROWAL,ZAFARWAL,32.3427,74.902
9703550583,1003,village,0,ہائی وے کاٹیجز,265,KHYBER PAKHTUNKHWA,NOWSHEHRA_,PABBI,34.0641,71.7087
9703585297,1003,village,0,ڈسٹرکٹ ون ولاز پشاور,81,KHYBER PAKHTUNKHWA,Peshawar,Peshawar II,34.0736,71.5014
9705304200,1003,village,0,Jarikas,12,AZAD KASHMIR,MIRPUR,MIRPUR,33.1034,73.8439
9705331159,1003,village,0,Khalaqabad,12,AZAD KASHMIR,MIRPUR,MIRPUR,33.1096,73.8172
9705340565,1003,village,0,Dheri Rustam,12,AZAD KASHMIR,MIRPUR,MIRPUR,33.1184,73.8092
9705340566,1003,village,0,Nathia,12,AZAD KASHMIR,MIRPUR,MIRPUR,33.1449,73.7817
